,name,id,nametype,recclass,mass (g),fall,reclat,reclong,GeoLocation,Year,City,Country
22902,Maricopa,15420,Valid,H,50.0,Found,33.25,-112.05,"(33.25, -112.05)",1980.0,phoenix,us
35550,Ragland Hill,56382,Valid,H5,11800.0,Found,34.78333,-103.66667,"(34.78333, -103.66667)",1980.0,tucumcari,us
31977,Pedernales,34062,Valid,"Iron, IAB complex",691.0,Found,30.33333,-98.95,"(30.33333, -98.95)",1980.0,fredericksburg,us
31097,Page City,18070,Valid,"Iron, IVA",13630.0,Found,39.16667,-101.28333,"(39.16667, -101.28333)",1980.0,garden city,us
17306,Kaffir (c),12225,Valid,L6,7947.0,Found,34.67167,-101.815,"(34.67167, -101.815)",1980.0,canyon,us
36304,Roosevelt County 013,22668,Valid,H5,35.20000000000001,Found,34.1,-103.48333000000001,"(34.1, -103.48333)",1981.0,portales,us
36303,Roosevelt County 012,22667,Valid,H5,173.1,Found,34.1,-103.48333000000001,"(34.1, -103.48333)",1981.0,portales,us
36305,Roosevelt County 014,22669,Valid,L5,74.7,Found,34.1,-103.48333000000001,"(34.1, -103.48333)",1981.0,portales,us
9190,Edmonson (b),7769,Valid,H4,14402.0,Found,34.28333,-101.83333,"(34.28333, -101.83333)",1981.0,plainview,us
36306,Roosevelt County 015,22670,Valid,H5,16.3,Found,34.1,-103.48333000000001,"(34.1, -103.48333)",1981.0,portales,us
36308,Roosevelt County 017,22672,Valid,L6,177.8,Found,34.21667,-103.2,"(34.21667, -103.2)",1981.0,portales,us
36307,Roosevelt County 016,22671,Valid,H5,138.2,Found,34.1,-103.48333000000001,"(34.1, -103.48333)",1981.0,portales,us
873,Salem,23107,Valid,L6,61.4,Fell,44.97917,-122.96943999999999,"(44.97917, -122.96944)",1981.0,hayesville,us
11765,Friona,10184,Valid,L5,21900.0,Found,34.54,-102.56833,"(34.54, -102.56833)",1981.0,hereford,us
36309,Roosevelt County 018,22673,Valid,H5,10.8,Found,34.31667,-103.41667,"(34.31667, -103.41667)",1981.0,portales,us
38082,Tule Draw,24064,Valid,H5,2300.0,Found,34.66667,-102.0,"(34.66667, -102.0)",1981.0,canyon,us
8311,Dimmitt (b),7646,Valid,OC,2800.0,Found,34.48333,-102.32833000000001,"(34.48333, -102.32833)",1981.0,hereford,us
38090,Tulia (d),24069,Valid,H6,17700.0,Found,34.60667,-101.76666999999999,"(34.60667, -101.76667)",1981.0,canyon,us
38378,Wolsey,24328,Valid,"Iron, IAB-MG",74830.0,Found,44.4,-98.53333,"(44.4, -98.53333)",1981.0,huron,us
17307,Kaffir (d),12226,Valid,L5,26760.0,Found,34.67167,-101.815,"(34.67167, -101.815)",1981.0,canyon,us
17472,Lamesa,12452,Valid,"Iron, IAB-sLM",16900.0,Found,32.88333,-101.88333,"(32.88333, -101.88333)",1981.0,lamesa,us
5473,Clarendon (b),5370,Valid,H5,26.8,Found,34.93611,-100.94167,"(34.93611, -100.94167)",1981.0,pampa,us
26145,Milnesand (stone),16690,Valid,L6,34.0,Found,33.63333,-103.33333,"(33.63333, -103.33333)",1981.0,portales,us
6822,Dawn (a),6618,Valid,H6,7682.0,Found,34.86,-102.12,"(34.86, -102.12)",1981.0,canyon,us
6821,Davy (b),6617,Valid,H4,3770.0,Found,29.008329999999997,-97.70555999999999,"(29.00833, -97.70556)",1981.0,beeville,us
6823,Dawn (b),6619,Valid,H4/5,257.6,Found,34.86,-102.12,"(34.86, -102.12)",1981.0,canyon,us
5400,Cat Mountain,5297,Valid,L5,2700.0,Found,32.14833,-111.11166999999999,"(32.14833, -111.11167)",1981.0,drexel heights,us
22930,Meadow (b),15466,Valid,L6,691.0,Found,33.33139,-102.26889,"(33.33139, -102.26889)",1981.0,brownfield,us
9164,Drayton,7729,Valid,H4/5,2350.0,Found,48.66667,-97.11667,"(48.66667, -97.11667)",1982.0,grafton,us
1068,Wethersfield (1982),24251,Valid,L6,2756.0,Fell,41.71056,-72.67361,"(41.71056, -72.67361)",1982.0,wethersfield,us
15950,Gunlock,11453,Valid,L3.2,6800.0,Found,37.28333,-113.78333,"(37.28333, -113.78333)",1982.0,saint george,us
5055,Bayard,4978,Valid,L5,75000.0,Found,41.81667,-103.36667,"(41.81667, -103.36667)",1982.0,scottsbluff,us
38315,Wilder,24267,Valid,H5,26600.0,Found,43.72444,-116.91167,"(43.72444, -116.91167)",1982.0,caldwell,us
36425,Ryan Field,22789,Valid,H5,8.9,Found,32.13333,-111.13333,"(32.13333, -111.13333)",1982.0,drexel heights,us
36310,Roosevelt County 019,22674,Valid,L5,450.0,Found,34.11667,-103.56667,"(34.11667, -103.56667)",1982.0,portales,us
26165,Monticello,16728,Valid,Howardite,210.0,Found,36.95,-84.9,"(36.95, -84.9)",1982.0,somerset,us
38042,Timber Creek,24000,Valid,L4,7.0,Found,34.98333,-101.73333000000001,"(34.98333, -101.73333)",1982.0,canyon,us
35549,Ragland,22372,Valid,LL3.4,12100.0,Found,34.76778,-103.55,"(34.76778, -103.55)",1982.0,tucumcari,us
37906,Techado,23892,Valid,"Iron, IIE",810.0,Found,34.53333,-108.35,"(34.53333, -108.35)",1983.0,grants,us
9188,Edmond,7767,Valid,H6,4000.0,Found,39.76667,-99.91667,"(39.76667, -99.91667)",1983.0,lexington,us
38245,Walcott,24201,Valid,H5,2000.0,Found,32.4,-101.95,"(32.4, -101.95)",1983.0,lamesa,us
38275,Waverly,24224,Valid,"Iron, IAB-an",4400.0,Found,32.68333,-85.56667,"(32.68333, -85.56667)",1983.0,auburn,us
36311,Roosevelt County 020,22675,Valid,L5,528.0,Found,34.13333,-103.56667,"(34.13333, -103.56667)",1983.0,portales,us
36312,Roosevelt County 021,22676,Valid,H5,96.0,Found,33.818059999999996,-103.20694,"(33.81806, -103.20694)",1983.0,portales,us
595,Maryville,15436,Valid,L6,1443.0,Fell,35.8,-84.1,"(35.8, -84.1)",1983.0,farragut,us
5132,Blakeman,56564,Valid,L4,113.7,Found,39.91667,-101.2,"(39.91667, -101.2)",1983.0,north platte,us
36053,Richfield,22600,Valid,LL3.7,40800.0,Found,37.22222,-101.68139000000001,"(37.22222, -101.68139)",1983.0,guymon,us
11698,Flandreau,10109,Valid,H5,21360.0,Found,44.04833,-96.59167,"(44.04833, -96.59167)",1983.0,brookings,us
12991,Grayton,11177,Valid,H5,11300.0,Found,30.31167,-86.16667,"(30.31167, -86.16667)",1983.0,destin,us
12993,Great Bend,11180,Valid,H6,28770.0,Found,38.395,-98.91583,"(38.395, -98.91583)",1983.0,great bend,us
36313,Roosevelt County 022,22677,Valid,L6,8.7,Found,34.21667,-103.28333,"(34.21667, -103.28333)",1983.0,portales,us
21631,Lewiston,14643,Valid,H4,4416.0,Found,34.00833,-103.60278000000001,"(34.00833, -103.60278)",1983.0,portales,us
37678,Snyder,23657,Valid,H3,16900.0,Found,32.71667,-100.91667,"(32.71667, -100.91667)",1983.0,snyder,us
12570,Gaylord,10868,Valid,H4,8480.0,Found,39.61667,-98.7,"(39.61667, -98.7)",1983.0,hays,us
36892,Sappa,23175,Valid,L6,5950.0,Found,39.84433,-100.51,"(39.84433, -100.51)",1983.0,lexington,us
31150,Patricia,18115,Valid,H5,14900.0,Found,32.5,-102.03333,"(32.5, -102.03333)",1983.0,lamesa,us
37475,Sharon Springs,23524,Valid,L6,23400.0,Found,38.77083,-101.79833,"(38.77083, -101.79833)",1983.0,lamar,us
17295,Julesburg,12208,Valid,L3.6,57900.0,Found,39.975,-102.26666999999999,"(39.975, -102.26667)",1983.0,sterling,us
30980,Oliver,18014,Valid,L6,6690.0,Found,41.2,-103.68333,"(41.2, -103.68333)",1984.0,scottsbluff,us
37789,Taiban (b),23786,Valid,LL6,641.0,Found,34.45,-104.01666999999999,"(34.45, -104.01667)",1984.0,portales,us
22877,Macy,15378,Valid,L6,42000.0,Found,34.21667,-103.91667,"(34.21667, -103.91667)",1984.0,portales,us
36318,Roosevelt County 027,22682,Valid,Ureilite,22.3,Found,33.8,-103.25,"(33.8, -103.25)",1984.0,portales,us
36317,Roosevelt County 026,22681,Valid,L6,12.4,Found,34.15,-104.01666999999999,"(34.15, -104.01667)",1984.0,portales,us
36316,Roosevelt County 025,22680,Valid,L5,4.3,Found,34.08333,-103.5,"(34.08333, -103.5)",1984.0,portales,us
36314,Roosevelt County 023,22678,Valid,H5,59.2,Found,34.18333,-103.23333000000001,"(34.18333, -103.23333)",1984.0,portales,us
36315,Roosevelt County 024,22679,Valid,H5,5.6,Found,34.08333,-103.5,"(34.08333, -103.5)",1984.0,portales,us
207,Claxton,5374,Valid,L6,1455.0,Fell,32.1025,-81.87278,"(32.1025, -81.87278)",1984.0,statesboro,us
36322,Roosevelt County 031,22686,Valid,H3.9,397.1,Found,33.78333,-103.55,"(33.78333, -103.55)",1984.0,portales,us
36321,Roosevelt County 030,22685,Valid,H4,3.1,Found,34.28333,-103.43333,"(34.28333, -103.43333)",1984.0,portales,us
19738,Lemmon,12762,Valid,H5,6680.0,Found,45.93333,-102.18333,"(45.93333, -102.18333)",1984.0,dickinson,us
36319,Roosevelt County 028,22683,Valid,L5,67.3,Found,34.08333,-103.5,"(34.08333, -103.5)",1984.0,portales,us
36320,Roosevelt County 029,22684,Valid,H4,4.9,Found,34.08333,-103.5,"(34.08333, -103.5)",1984.0,portales,us
31090,Owasco,18060,Valid,L6,168400.0,Found,41.2,-103.68333,"(41.2, -103.68333)",1984.0,scottsbluff,us
31092,Oxford,18063,Valid,H5,6000.0,Found,40.16667,-99.66667,"(40.16667, -99.66667)",1985.0,lexington,us
16417,Hueco Tanks (b),11924,Valid,H5,150.0,Found,31.91667,-106.15,"(31.91667, -106.15)",1985.0,socorro,us
16416,Hueco Tanks,11923,Valid,L6,314.0,Found,31.91667,-106.15,"(31.91667, -106.15)",1985.0,socorro,us
13034,Griffith,11204,Valid,"Iron, ungrouped",6000.0,Found,33.71667,-102.81667,"(33.71667, -102.81667)",1985.0,levelland,us
37748,Sunray,23746,Valid,H4,4300.0,Found,36.0,-101.83333,"(36.0, -101.83333)",1985.0,dumas,us
37749,Sunstone Knoll,23747,Valid,L6,15.6,Found,39.16278,-112.70806,"(39.16278, -112.70806)",1985.0,payson,us
26167,Monument Draw,16732,Valid,Acapulcoite,524.5,Found,32.50333,-102.74333,"(32.50333, -102.74333)",1985.0,andrews,us
38124,Udall Park,24100,Valid,H4,150.0,Found,32.25,-110.83333,"(32.25, -110.83333)",1985.0,tucson,us
38294,Wells,24242,Valid,LL3.3,4135.0,Found,33.05,-101.93333,"(33.05, -101.93333)",1985.0,lamesa,us
5618,Cricket Mountains,5472,Valid,H6,10.6,Found,38.903059999999996,-112.82111,"(38.90306, -112.82111)",1985.0,cedar city,us
16332,Hardesty,11825,Valid,"Iron, IIIAB",8580.0,Found,36.57,-101.19,"(36.57, -101.19)",1986.0,guymon,us
36815,Sand Creek,23133,Valid,H5,2443.0,Found,39.43,-99.995,"(39.43, -99.995)",1986.0,hays,us
5643,Cuddeback Dry Lake 023,52856,Valid,H5,123.0,Found,35.3248,-117.47983,"(35.3248, -117.47983)",1986.0,ridgecrest,us
36411,Roundsprings,22770,Valid,H5,6000.0,Found,39.16667,-98.43333,"(39.16667, -98.43333)",1986.0,great bend,us
5484,Clipperton,5382,Valid,H3.5,277.0,Found,11.7,-137.8,"(11.7, -137.8)",1986.0,hilo,us
5475,Clarion,5372,Valid,H4,20.0,Found,12.5,-137.7,"(12.5, -137.7)",1986.0,hilo,us
11672,Fairview,10070,Valid,"Iron, IIIAB",28800.0,Found,34.10139,-102.65,"(34.10139, -102.65)",1986.0,levelland,us
36044,Renfrow,22588,Valid,L6,81600.0,Found,36.986670000000004,-97.555,"(36.98667, -97.555)",1986.0,arkansas city,us
26372,New Lynn,16956,Valid,L6,800.0,Found,33.17,-101.63833000000001,"(33.17, -101.63833)",1986.0,lubbock,us
30927,Ocate,48976,Valid,"Iron, IAB-MG",6400.0,Found,36.29533,-105.04833,"(36.29533, -105.04833)",1986.0,taos,us
38241,Wah Wah Valley,24197,Valid,L6,9.0,Found,38.67667,-113.30167,"(38.67667, -113.30167)",1986.0,cedar city,us
36403,Roosevelt County 110,48991,Valid,L4,73.7,Found,33.736667,-103.623333,"(33.736667, -103.623333)",1987.0,portales,us
13026,Greenwell Springs,11195,Valid,LL4,664.0,Found,30.515279999999997,-91.01222,"(30.51528, -91.01222)",1987.0,denham springs,us
5279,Caddo County,5192,Valid,"Iron, IAB-ung",18000.0,Found,35.0,-98.33333,"(35.0, -98.33333)",1987.0,lawton,us
19732,Lea County 002,12751,Valid,K3,11.0,Found,32.03333,-103.16667,"(32.03333, -103.16667)",1988.0,hobbs,us
19731,Lea County 001,12750,Valid,H5,498.0,Found,32.03333,-103.15,"(32.03333, -103.15)",1988.0,andrews,us
36395,Roosevelt County 102,22757,Valid,L5,8345.0,Found,33.995,-103.25,"(33.995, -103.25)",1988.0,portales,us
36358,Roosevelt County 066,22721,Valid,L5,4.9,Found,34.1,-103.48333000000001,"(34.1, -103.48333)",1988.0,portales,us
36359,Roosevelt County 067,22722,Valid,L5,2.1,Found,34.1,-103.48333000000001,"(34.1, -103.48333)",1988.0,portales,us
36360,Roosevelt County 068,22723,Valid,L5,13.9,Found,34.1,-103.48333000000001,"(34.1, -103.48333)",1988.0,portales,us
36361,Roosevelt County 069,22724,Valid,L5,4.8,Found,34.1,-103.48333000000001,"(34.1, -103.48333)",1989.0,portales,us
37421,Seagraves (c),23471,Valid,L6/7,26810.0,Found,32.98333,-102.56667,"(32.98333, -102.56667)",1989.0,brownfield,us
22926,McKenzie Draw (b),15462,Valid,H4,2990.0,Found,32.925,-102.625,"(32.925, -102.625)",1989.0,brownfield,us
22925,McKenzie Draw (a),15461,Valid,H4,11800.0,Found,32.925,-102.625,"(32.925, -102.625)",1989.0,brownfield,us
36362,Roosevelt County 070,22725,Valid,L5,2.3,Found,34.1,-103.48333000000001,"(34.1, -103.48333)",1989.0,portales,us
36363,Roosevelt County 071,22726,Valid,L4,5.3,Found,34.1,-103.48333000000001,"(34.1, -103.48333)",1989.0,portales,us
36364,Roosevelt County 072,22727,Valid,L5,9.8,Found,34.1,-103.48333000000001,"(34.1, -103.48333)",1989.0,portales,us
36365,Roosevelt County 073,22728,Valid,H5,288.0,Found,34.08333,-103.48333000000001,"(34.08333, -103.48333)",1989.0,portales,us
11680,Felt (b),10084,Valid,L3.5-5,5590.0,Found,36.58333,-102.7,"(36.58333, -102.7)",1990.0,dumas,us
32049,Powellsville,18880,Valid,H5,4310.0,Found,38.66667,-82.78333,"(38.66667, -82.78333)",1990.0,ironton,us
36412,Roundup,22771,Valid,"Iron, IIIAB",17590.0,Found,46.78333,-108.56667,"(46.78333, -108.56667)",1990.0,lewistown,us
36367,Roosevelt County 075,22730,Valid,H3.10,258.0,Found,34.18333,-103.43333,"(34.18333, -103.43333)",1990.0,portales,us
36366,Roosevelt County 074,22729,Valid,L5,22.2,Found,34.08333,-103.51666999999999,"(34.08333, -103.51667)",1990.0,portales,us
37745,Sulphur Springs Draw,23740,Valid,H5,1892.0,Found,32.98333,-102.37833,"(32.98333, -102.37833)",1990.0,brownfield,us
30960,Ocotillo,17980,Valid,"Iron, IAB-MG",28570.0,Found,32.83333,-116.06667,"(32.83333, -116.06667)",1990.0,imperial,us
151,Burnwell,5175,Valid,H4-an,1504.0,Fell,37.62194,-82.23722,"(37.62194, -82.23722)",1990.0,huntington,us
22899,Marengo,15415,Valid,L6,68.0,Found,42.291109999999996,-88.62556,"(42.29111, -88.62556)",1991.0,harvard,us
37427,Seibert (b),23480,Valid,L6,8600.0,Found,39.27667,-102.88667,"(39.27667, -102.88667)",1991.0,lamar,us
5500,Cole Creek,5400,Valid,H5,16300.0,Found,41.35,-99.11667,"(41.35, -99.11667)",1991.0,kearney,us
16413,Hub,11921,Valid,L5,6452.0,Found,34.54,-102.59433,"(34.54, -102.59433)",1991.0,hereford,us
703,Noblesville,16985,Valid,H4-6,483.7,Fell,40.08528,-86.055,"(40.08528, -86.055)",1991.0,noblesville,us
38222,Vermillion,24167,Valid,"Pallasite, ungrouped",34360.0,Found,39.73633,-96.36133000000001,"(39.73633, -96.36133)",1991.0,manhattan,us
32013,Plains (d),18840,Valid,H4,280.0,Found,33.26667,-102.9,"(33.26667, -102.9)",1991.0,lovington,us
36370,Roosevelt County 078,22733,Valid,L4,6.9,Found,34.08333,-103.5,"(34.08333, -103.5)",1992.0,portales,us
30968,O'Donnell,17987,Valid,H5,12700.0,Found,32.91217,-101.91866999999999,"(32.91217, -101.91867)",1992.0,lamesa,us
21736,Lucerne Valley 013,14737,Valid,L5,14.0,Found,34.5,-116.95,"(34.5, -116.95)",1992.0,apple valley,us
5435,Cave Creek,5299,Valid,H4,1492.0,Found,31.7045,-110.77917,"(31.7045, -110.77917)",1992.0,green valley,us
5466,Chuckwalla,5361,Valid,"Iron, IAB-MG",1802.0,Found,35.25,-118.09066999999999,"(35.25, -118.09067)",1992.0,california city,us
36369,Roosevelt County 077,22732,Valid,L4,10.9,Found,34.08333,-103.5,"(34.08333, -103.5)",1992.0,portales,us
36368,Roosevelt County 076,22731,Valid,L4,3.3,Found,34.08333,-103.5,"(34.08333, -103.5)",1992.0,portales,us
778,Peekskill,18782,Valid,H6,12570.0,Fell,41.28333,-73.91667,"(41.28333, -73.91667)",1992.0,peekskill,us
11694,Fish Canyon,10106,Valid,"Iron, IAB complex",27.3,Found,31.735,-110.75333,"(31.735, -110.75333)",1992.0,green valley,us
36371,Roosevelt County 079,22734,Valid,H4,30.2,Found,34.1,-103.58333,"(34.1, -103.58333)",1993.0,portales,us
36382,Roosevelt County 090,22745,Valid,H4,6.4,Found,34.28333,-103.51666999999999,"(34.28333, -103.51667)",1993.0,portales,us
5506,Colton,5410,Valid,"Iron, IIIAB",19670.0,Found,46.57056,-117.09861000000001,"(46.57056, -117.09861)",1993.0,lewiston,us
37679,Snyder Hill,23658,Valid,L5,1160.0,Found,32.15833,-111.11333,"(32.15833, -111.11333)",1994.0,drexel heights,us
5033,Barrilla,4952,Valid,H5,11100.0,Found,30.78333,-103.46667,"(30.78333, -103.46667)",1994.0,pecos,us
9176,Dumont,47341,Valid,"Iron, IVB",27420.0,Found,33.81667,-100.51666999999999,"(33.81667, -100.51667)",1994.0,snyder,us
5542,Corn,54859,Valid,H5,5176.0,Found,35.405,-98.74889,"(35.405, -98.74889)",1994.0,weatherford,us
211,Coleman,5401,Valid,L6,469.0,Fell,43.761109999999995,-84.50778000000001,"(43.76111, -84.50778)",1994.0,midland,us
36387,Roosevelt County 094,22749,Valid,L5,3.55,Found,34.08333,-103.5,"(34.08333, -103.5)",1994.0,portales,us
36386,Roosevelt County 093,22748,Valid,L5,2.78,Found,34.08333,-103.5,"(34.08333, -103.5)",1994.0,portales,us
17388,Kress (d),12361,Valid,H5,57.0,Found,34.38333,-101.71667,"(34.38333, -101.71667)",1994.0,plainview,us
36384,Roosevelt County 092,22747,Valid,L5,34.29,Found,34.08333,-103.5,"(34.08333, -103.5)",1994.0,portales,us
36383,Roosevelt County 091,22746,Valid,H4,3.15,Found,34.08333,-103.5,"(34.08333, -103.5)",1994.0,portales,us
36388,Roosevelt County 095,22750,Valid,L/LL5,12.1,Found,34.09167,-103.50166999999999,"(34.09167, -103.50167)",1995.0,portales,us
12630,Gold Basin,10940,Valid,L4,61000.0,Found,35.875,-114.23333000000001,"(35.875, -114.23333)",1995.0,boulder city,us
5557,Coyote Dry Lake 001,30452,Valid,H5,338.0,Found,35.05017,-116.76683,"(35.05017, -116.76683)",1995.0,barstow,us
13023,Greaterville,11193,Valid,L4,48.0,Found,31.761670000000002,-110.75,"(31.76167, -110.75)",1995.0,green valley,us
26376,New Raymer,30758,Valid,LL4,3400.0,Found,40.62583,-103.84033000000001,"(40.62583, -103.84033)",1995.0,fort morgan,us
11674,Falsey Draw,10072,Valid,L6,4180.0,Found,33.84333,-103.93666999999999,"(33.84333, -103.93667)",1995.0,portales,us
1516,Ackerly,55379,Valid,L5,3046.0,Found,32.59033,-101.77216999999999,"(32.59033, -101.77217)",1995.0,lamesa,us
16407,Hot Springs,11912,Valid,"Iron, IIIAB",4700.0,Found,39.66667,-118.96667,"(39.66667, -118.96667)",1995.0,fallon,us
1019,Turtle Lake,47343,Valid,L5,89.3,Fell,45.34583,-92.05167,"(45.34583, -92.05167)",1996.0,menomonie,us
5000,Attica,4890,Valid,H4,5622.0,Found,37.25,-98.13333,"(37.25, -98.13333)",1996.0,hutchinson,us
36390,Roosevelt County 097,22752,Valid,H4,56.0,Found,33.95833,-103.93833000000001,"(33.95833, -103.93833)",1996.0,portales,us
36389,Roosevelt County 096,22751,Valid,L5,212.2,Found,34.09167,-103.67667,"(34.09167, -103.67667)",1996.0,portales,us
17357,King Tut,12315,Valid,L5,19.51,Found,35.92333,-114.10167,"(35.92333, -114.10167)",1997.0,boulder city,us
16411,Hualapai Wash 021,11919,Valid,H4,20.5,Found,35.8895,-114.192,"(35.8895, -114.192)",1997.0,boulder city,us
32056,Primm,18889,Valid,H5,3383.0,Found,35.66667,-115.36667,"(35.66667, -115.36667)",1997.0,spring valley,us
1077,Worden,24337,Valid,L5,1551.0,Fell,42.38467,-83.6115,"(42.38467, -83.6115)",1997.0,south lyon,us
35548,Ragged Top,22370,Valid,H4,122.7,Found,32.446670000000005,-111.34666999999999,"(32.44667, -111.34667)",1997.0,marana,us
38300,White Elephant,24252,Valid,L4,10.4,Found,35.89,-114.20333000000001,"(35.89, -114.20333)",1997.0,boulder city,us
5608,Coyote Mountains,5459,Valid,H5,23.04,Found,31.91667,-111.5,"(31.91667, -111.5)",1998.0,green valley,us
5559,Coyote Dry Lake 003,30454,Valid,H5,255.72,Found,35.08808,-116.75398,"(35.08808, -116.75398)",1998.0,barstow,us
5558,Coyote Dry Lake 002,30453,Valid,H5-6,106.7,Found,35.04753,-116.73092,"(35.04753, -116.73092)",1998.0,barstow,us
5541,Cordes,44707,Valid,H4,54.5,Found,34.303329999999995,-112.16617,"(34.30333, -112.16617)",1998.0,prescott valley,us
9161,Dos Cabezas,7721,Valid,L5,755.0,Found,32.295,-109.67,"(32.295, -109.67)",1998.0,safford,us
809,Portales Valley,18874,Valid,H6,71400.0,Fell,34.175,-103.295,"(34.175, -103.295)",1998.0,portales,us
639,Monahans (1998),16719,Valid,H5,2587.0,Fell,31.60833,-102.85833000000001,"(31.60833, -102.85833)",1998.0,west odessa,us
38314,Wildcat Peak,24266,Valid,H5,202.0,Found,32.565329999999996,-111.7255,"(32.56533, -111.7255)",1998.0,eloy,us
16402,Hope Creek,11906,Valid,LL6,9830.0,Found,65.38333,-146.26667,"(65.38333, -146.26667)",1998.0,fairbanks,us
37909,Temple Bar,23895,Valid,CR,106.0,Found,35.91667,-114.43333,"(35.91667, -114.43333)",1998.0,boulder city,us
21737,Lucerne Valley 014,14738,Valid,L5,3.4,Found,34.501329999999996,-116.96467,"(34.50133, -116.96467)",1998.0,apple valley,us
21738,Lucerne Valley 015,14739,Valid,LL6,12.5,Found,34.5095,-116.95583,"(34.5095, -116.95583)",1998.0,apple valley,us
21740,Lucerne Valley 016,14740,Valid,L5,4.1,Found,34.5125,-116.95083000000001,"(34.5125, -116.95083)",1998.0,apple valley,us
1635,Alkali,474,Valid,H6,30.47,Found,37.86667,-117.4,"(37.86667, -117.4)",1998.0,fallon,us
31087,Overland Park,18056,Valid,H4,1374.0,Found,38.96667,-94.66667,"(38.96667, -94.66667)",1998.0,overland park,us
277,Elbert,7822,Valid,LL6,680.5,Fell,39.24667,-104.58816999999999,"(39.24667, -104.58817)",1998.0,black forest,us
36065,Roach,22616,Valid,LL6,10.56,Found,35.63333,-115.36667,"(35.63333, -115.36667)",1998.0,spring valley,us
5218,Bruceville,5155,Valid,L6,83000.0,Found,38.295,-121.405,"(38.295, -121.405)",1998.0,galt,us
36396,Roosevelt County 103,22758,Valid,L6,10.0,Found,33.73883,-103.65,"(33.73883, -103.65)",1998.0,portales,us
36397,Roosevelt County 104,22759,Valid,L5,51.7,Found,33.72217,-103.67333,"(33.72217, -103.67333)",1998.0,portales,us
36398,Roosevelt County 105,22760,Valid,H5,30.0,Found,34.18833,-103.94167,"(34.18833, -103.94167)",1998.0,portales,us
5130,Blackwood Creek,5069,Valid,H6,67.0,Found,40.5,-101.08333,"(40.5, -101.08333)",1998.0,north platte,us
5173,Bonnie Claire 002,5106,Valid,H5,80.8,Found,37.21667,-117.08333,"(37.21667, -117.08333)",1998.0,pahrump,us
5172,Bonnie Claire 001,5105,Valid,H5,23.03,Found,37.21667,-117.08333,"(37.21667, -117.08333)",1998.0,pahrump,us
6893,Devil Peak,6695,Valid,L6,34.7,Found,35.65917,-115.37283000000001,"(35.65917, -115.37283)",1999.0,spring valley,us
38301,White Hills,24253,Valid,Mesosiderite,11.7,Found,35.85667,-114.22333,"(35.85667, -114.22333)",1999.0,boulder city,us
